day,pressure,maxtemp,temperature,mintemp,dewpoint,humidity,cloud,rainfall,sunshine,wind,windspeed
20,1011.6,33.0,28.3,25.0,24.6,81.4,61.0,yes,6.491666666666667,196.4,18.4
21,1010.8,32.0,28.1,24.8,24.4,81.4,56.2,yes,6.079166666666667,118.3,14.8
22,1010.9,31.0,27.9,26.0,24.5,82.7,52.9,yes,7.416666666666667,98.6,9.4
23,1011.6,31.0,27.5,24.8,24.5,84.2,55.0,yes,4.541666666666667,350.9,14.8
24,1010.6,31.0,28.4,25.2,24.1,77.7,50.6,yes,7.929166666666667,10.1,18.4
25,1009.3,32.0,28.6,24.9,23.8,75.8,52.2,yes,8.695833333333333,5.7,20.5
26,1008.5,31.0,28.3,25.4,22.9,73.1,52.1,no,10.512500000000001,12.9,18.4
27,1008.0,30.0,27.5,26.0,24.0,81.8,70.1,yes,4.408333333333333,352.1,16.6
28,1008.9,32.0,28.6,26.0,24.8,80.9,51.0,yes,8.4625,152.2,16.6
29,1010.8,34.0,29.2,24.0,24.6,77.7,44.4,yes,9.254166666666666,145.5,20.5
30,1011.1,32.0,27.7,25.0,24.1,81.7,52.2,yes,8.775,353.6,14.8
31,1011.1,33.0,28.6,26.0,25.0,81.8,51.6,yes,8.275,47.6,13.0
1,1010.3,32.0,29.7,26.1,25.0,77.0,51.7,yes,9.429166666666667,33.4,13.0
2,1010.2,33.0,28.8,25.0,24.1,77.6,50.7,yes,9.754166666666666,47.3,14.8
3,1009.3,31.0,29.2,27.0,23.0,70.1,43.3,yes,9.520833333333334,43.8,20.5
4,1009.2,30.0,27.8,26.0,24.8,84.3,53.7,yes,7.533333333333334,231.4,20.5
5,1007.8,34.0,29.3,26.0,24.2,76.1,50.0,yes,9.491666666666667,15.1,11.2
6,1006.0,34.0,29.8,27.0,24.7,75.0,43.3,yes,9.254166666666666,184.2,9.4
7,1006.1,33.0,29.4,25.0,24.5,76.0,50.0,yes,8.445833333333333,108.1,16.6
8,1007.7,32.0,27.9,24.0,24.4,82.2,55.3,yes,8.320833333333333,94.2,25.9
9,1008.9,31.0,27.6,25.0,24.8,85.7,62.9,yes,8.266666666666667,353.6,18.4
10,1009.1,31.0,28.4,26.0,23.5,75.2,47.9,yes,7.245833333333334,24.6,24.1
11,1009.3,29.0,26.6,24.0,23.1,81.8,47.6,yes,3.858333333333333,19.5,22.3
12,1009.2,31.0,27.7,25.0,23.1,77.0,47.1,yes,7.241666666666667,26.4,29.5
13,1009.0,32.0,28.1,25.4,23.8,78.5,63.4,yes,8.5,40.4,18.4
14,1009.7,30.0,26.3,24.0,24.1,88.7,67.0,yes,6.029166666666666,41.5,18.4
15,1008.4,30.0,27.1,25.0,23.9,83.8,55.7,yes,7.5125,16.4,16.6
16,1008.3,31.0,27.8,25.0,24.7,84.1,59.9,yes,2.7125,47.1,14.8
17,1008.6,32.0,28.2,24.0,24.3,80.3,46.4,yes,8.666666666666666,20.8,20.5
18,1007.8,33.0,27.7,25.0,24.7,85.2,50.0,yes,7.779166666666666,52.7,22.3
19,1006.5,32.0,28.9,26.0,24.3,76.8,48.1,yes,8.525,5.0,16.6
20,1006.3,33.0,29.6,27.0,24.5,74.6,50.0,no,8.129166666666666,346.9,13.0
21,1007.4,32.0,29.2,26.0,25.1,79.6,45.2,yes,9.008333333333333,351.7,13.0
22,1008.5,29.0,27.2,25.0,24.5,85.4,54.6,yes,5.320833333333334,65.3,20.5
23,1008.8,31.0,28.1,25.0,23.4,76.8,50.4,yes,8.991666666666667,50.0,22.3
24,1009.7,30.0,28.3,26.0,22.8,72.3,47.1,no,7.716666666666666,21.3,20.5
25,1009.8,31.0,28.3,25.8,22.6,71.4,48.6,no,7.716666666666666,16.2,27.7
26,1009.5,31.0,28.2,25.0,21.4,67.1,47.1,no,9.408333333333333,24.6,18.4
27,1009.7,29.0,26.8,25.0,21.4,73.0,46.3,yes,4.6875,20.1,20.5
28,1008.8,29.0,26.8,25.0,21.5,73.3,50.0,yes,2.1333333333333333,11.3,27.7
29,1008.0,27.0,26.0,25.0,22.2,79.5,72.6,yes,2.2375000000000003,355.8,22.3
30,1009.0,27.0,25.1,24.0,23.3,90.0,77.5,yes,2.5166666666666666,30.8,20.5
1,1010.7,29.0,26.0,24.0,20.2,71.5,50.0,yes,5.8374999999999995,23.4,144.7
2,1011.8,29.0,26.0,23.0,18.8,65.2,36.1,no,9.416666666666666,24.3,27.7
3,1013.5,29.0,25.9,23.0,18.9,65.6,43.5,no,9.541666666666666,14.3,25.9
4,1013.4,27.0,24.5,22.0,16.2,61.0,39.6,no,9.820833333333333,30.1,25.9
5,1012.6,28.0,24.5,22.0,17.0,64.0,41.4,no,9.1,16.4,22.3
5,1012.6,28.0,24.5,22.0,17.0,64.0,41.4,no,9.1,16.4,22.3
6,1011.8,29.0,25.4,23.0,19.2,68.8,34.7,no,7.9624999999999995,15.4,22.3
7,1012.1,30.0,26.0,21.0,19.1,66.9,31.7,no,9.766666666666667,17.0,31.7
8,1012.4,29.0,26.3,23.0,18.9,64.7,28.7,no,9.420833333333333,17.2,20.5
9,1012.3,30.0,27.1,25.0,21.0,69.8,46.0,no,5.6000000000000005,29.3,27.7
10,1012.4,31.0,27.5,24.0,16.5,51.0,26.5,no,10.045833333333333,47.6,31.7
11,1012.3,31.0,26.7,23.0,18.1,60.0,27.0,no,9.420833333333333,34.3,27.7
12,1011.5,31.0,27.3,24.0,19.7,64.1,30.3,no,8.591666666666667,29.8,27.7
13,1011.2,31.0,27.1,24.0,18.5,60.2,35.7,no,9.908333333333333,34.1,166.7
14,1009.9,30.0,27.0,24.0,19.6,64.6,35.8,no,8.483333333333333,19.3,27.7
15,1009.1,31.0,27.8,25.0,21.1,67.7,29.8,no,9.541666666666666,11.9,20.5
16,1009.1,32.0,28.8,25.1,22.1,67.7,42.7,no,8.733333333333333,25.0,16.6
17,1009.2,32.0,28.9,26.0,22.1,67.8,46.8,no,9.137500000000001,44.7,22.3
18,1010.0,32.0,28.2,25.0,19.5,59.9,37.6,no,9.854166666666666,42.7,29.5
19,1010.5,29.0,26.0,24.0,18.4,63.8,43.3,no,8.441666666666666,12.6,25.9
20,1011.6,28.0,25.1,22.2,18.1,65.7,40.0,yes,9.233333333333333,21.6,22.3
21,1011.3,31.0,26.5,22.0,19.3,65.5,26.0,no,8.983333333333333,16.4,11.2
22,1010.7,30.0,27.3,25.0,21.6,71.4,72.6,yes,6.704166666666667,116.7,7.6
23,1010.9,26.0,24.8,23.0,23.9,94.9,89.4,yes,1.8625,349.1,13.0
24,1010.5,30.0,26.5,24.0,23.1,82.5,54.9,yes,6.9875,20.8,11.2
25,1011.3,30.1,26.5,23.0,23.0,82.0,59.7,yes,8.191666666666666,25.5,9.4
26,1012.1,31.0,27.8,25.0,23.1,76.5,46.1,no,8.5625,342.6,11.2
27,1012.4,32.0,28.5,25.6,22.4,70.2,34.2,yes,8.966666666666667,18.6,18.4
28,1012.0,31.0,28.2,25.0,22.3,71.0,42.3,yes,7.6125,36.1,25.9
29,1012.0,32.0,28.5,25.0,21.1,65.2,47.2,yes,8.329166666666667,51.7,27.7
30,1013.4,32.0,28.2,25.0,18.8,57.3,43.5,no,9.391666666666667,55.8,40.7
31,1013.5,31.0,27.4,24.0,18.0,56.7,33.7,no,9.654166666666667,49.4,31.7
1,1013.0,31.0,26.8,22.9,18.2,59.6,27.5,no,9.370833333333334,32.6,25.9
2,1012.3,31.0,27.3,24.0,19.8,64.2,41.0,no,9.458333333333334,27.1,25.9
3,1011.3,31.0,27.5,23.0,19.7,63.3,33.9,no,8.629166666666666,42.2,24.1
4,1011.2,32.0,27.9,23.0,19.5,61.2,27.0,no,9.85,36.7,24.1
5,1010.9,31.0,28.2,25.0,21.2,66.4,35.8,no,9.366666666666667,21.2,16.6
6,1011.3,33.0,28.8,25.0,20.8,63.1,30.8,no,9.004166666666666,21.6,14.8
7,1011.8,32.0,28.5,25.0,21.4,66.1,31.3,yes,9.520833333333334,22.9,13.0
8,1011.6,33.0,28.6,24.5,19.3,58.4,21.5,no,10.275,24.3,16.6
9,1010.4,32.0,28.1,23.0,20.1,63.0,24.9,no,10.254166666666666,6.8,18.4
10,1011.0,33.0,28.5,25.0,22.1,69.7,32.9,no,8.366666666666667,265.0,9.4
11,1011.7,33.0,28.5,25.0,21.7,69.2,34.7,yes,8.970833333333333,72.9,14.8
12,1012.7,32.0,27.4,23.0,19.1,62.7,26.1,no,10.6625,96.7,16.6
13,1012.5,32.0,27.5,23.0,19.3,63.9,30.8,no,10.679166666666667,66.7,20.5
14,1012.8,31.0,27.1,21.0,16.3,52.2,27.1,no,10.825000000000001,66.3,18.4
15,1011.9,32.0,26.9,23.0,18.0,59.6,27.0,no,10.6,50.4,13.0
16,1011.8,32.0,26.8,22.0,19.7,66.4,30.7,no,10.616666666666667,206.7,13.0
17,1011.8,32.0,27.9,24.0,20.3,64.9,20.4,no,10.695833333333333,354.7,14.8
18,1011.1,31.0,28.0,24.0,19.7,61.9,32.0,no,10.720833333333333,55.9,14.8
19,1010.1,32.0,28.0,24.0,18.4,57.2,29.9,no,10.779166666666667,56.3,25.9
20,1009.6,32.0,27.5,23.0,18.9,60.6,27.0,no,10.779166666666667,31.7,16.6
21,1009.9,32.0,27.3,23.9,21.5,72.4,36.9,no,10.429166666666667,178.1,14.8
22,1008.7,32.0,27.0,23.0,21.7,74.7,33.8,no,10.354166666666666,184.2,14.8
23,1008.6,33.0,27.9,25.0,23.0,76.3,39.5,yes,6.995833333333334,173.9,13.0
24,1008.4,33.0,28.7,23.7,22.5,71.0,33.8,yes,7.345833333333334,186.6,11.2
25,1008.8,33.0,28.6,25.9,23.7,75.7,40.9,yes,9.416666666666666,158.2,13.0
26,1009.2,33.0,28.4,25.0,22.5,72.3,43.3,yes,10.25,170.7,11.2
27,1008.9,33.0,28.7,24.8,22.3,70.8,40.1,no,10.804166666666667,149.5,9.4
28,1009.2,33.0,28.6,25.0,23.2,74.6,34.7,no,10.495833333333334,166.2,13.0
29,1008.3,33.0,28.7,25.0,23.4,74.9,39.5,no,11.041666666666666,169.7,16.6
30,1008.5,34.0,28.1,25.0,23.6,78.1,40.7,yes,5.670833333333333,172.8,19.7
31,1009.1,33.0,28.3,23.0,22.3,71.7,35.8,yes,7.966666666666666,163.2,16.6
1,1009.3,33.0,28.3,24.0,22.2,71.0,41.5,yes,8.137500000000001,162.8,14.8
2,1010.3,33.0,28.7,24.6,21.9,68.2,38.8,no,10.291666666666666,163.7,18.4
3,1009.8,34.0,28.9,24.0,22.2,68.9,36.8,yes,10.1875,152.9,24.1
4,1009.5,33.0,28.6,25.0,22.3,69.7,44.1,yes,10.8125,34.3,13.0
5,1010.0,33.0,29.0,25.0,19.7,58.6,34.7,no,10.766666666666666,44.0,22.3
6,1010.6,33.0,28.9,25.0,19.6,58.1,43.3,no,10.954166666666666,43.6,16.6
7,1009.9,35.0,29.2,25.0,21.1,62.9,46.3,yes,10.975,47.8,16.6
8,1009.5,35.0,29.9,25.8,22.8,67.2,38.8,yes,10.825000000000001,174.0,18.4
9,1009.7,33.0,28.8,25.0,23.4,73.7,47.3,yes,9.325000000000001,178.9,14.8
10,1008.7,35.0,29.7,26.0,22.5,67.1,48.1,yes,9.283333333333333,178.9,16.6
11,1008.3,32.0,28.7,26.0,23.5,74.7,50.0,yes,7.2625,187.3,14.8
12,1007.3,33.0,29.5,26.1,23.2,70.3,45.4,yes,10.316666666666666,157.6,13.0
13,1006.4,34.0,29.0,24.3,22.5,69.4,44.3,yes,7.266666666666667,158.4,13.0
14,1007.0,34.0,29.1,26.0,23.1,71.3,50.0,yes,7.3625,141.4,20.5
15,1007.7,33.0,28.3,25.0,23.1,75.0,56.3,yes,6.125,104.7,18.4
16,1007.3,33.0,28.3,25.0,23.5,76.0,50.0,yes,6.720833333333334,139.2,16.6
17,1007.1,34.0,28.5,25.0,23.1,74.5,44.6,yes,9.658333333333333,168.8,16.6
18,1007.9,34.0,29.1,25.0,23.2,72.4,43.3,yes,11.570833333333333,160.7,20.5
19,1009.0,34.0,29.3,25.0,22.6,69.0,30.8,no,11.495833333333332,164.9,16.6
20,1008.4,33.0,29.3,26.0,23.8,72.7,39.5,yes,9.220833333333333,162.1,18.4
21,1009.6,35.0,28.7,24.0,23.3,74.6,44.0,yes,7.1000000000000005,164.3,16.6
22,1011.5,29.0,26.3,24.0,21.6,76.2,56.5,yes,9.183333333333334,5.7,20.5
23,1011.9,32.0,28.1,24.4,20.7,65.4,39.6,yes,11.883333333333333,17.7,25.9
24,1013.0,31.0,27.9,24.8,18.4,57.3,44.1,no,10.470833333333333,38.7,27.7
25,1012.6,30.0,27.8,25.0,18.0,55.9,47.9,yes,9.420833333333333,39.8,35.3
26,1011.7,32.0,28.6,24.8,19.3,58.0,55.0,no,11.479166666666666,41.9,24.1
27,1011.2,34.0,28.8,24.2,20.3,61.1,39.0,no,12.262500000000001,64.0,22.3
28,1010.5,34.0,29.9,26.0,21.5,61.9,35.6,no,12.020833333333334,69.0,16.6
1,1010.2,35.0,29.7,24.9,22.2,65.5,37.0,no,11.783333333333333,161.8,14.8
2,1009.9,36.0,30.0,27.0,22.2,64.1,43.3,yes,11.4,176.3,16.6
3,1009.2,35.0,30.1,27.0,22.5,65.2,50.0,no,11.895833333333334,258.4,7.6
4,1008.8,36.0,30.5,26.0,22.2,63.2,37.2,no,12.079166666666666,184.1,16.6
5,1008.3,35.0,30.1,26.0,23.2,67.7,44.4,yes,6.220833333333334,170.6,16.6
6,1008.4,35.0,30.0,26.0,23.0,67.5,50.0,no,11.975,168.6,16.6
7,1008.8,34.0,30.0,26.8,22.8,66.7,50.7,no,11.766666666666666,153.7,16.6
8,1008.7,35.0,29.6,25.9,21.3,63.3,34.2,no,13.0375,148.6,18.4
9,1008.1,35.0,30.2,26.0,22.3,64.1,42.3,no,11.5375,243.8,16.6
10,1007.6,33.0,28.7,25.0,23.3,73.6,50.0,yes,9.458333333333334,168.1,16.6
11,1006.8,33.0,28.9,24.0,21.8,66.8,42.3,no,12.7125,165.6,16.6
12,1006.1,34.0,29.8,25.0,23.2,69.5,38.7,no,11.049999999999999,117.4,11.2
13,1006.1,37.0,31.0,26.0,23.7,68.0,44.3,no,10.054166666666667,153.3,20.5
14,1007.0,35.0,30.6,27.0,24.0,68.8,43.3,yes,7.170833333333333,168.5,18.4
15,1006.0,35.0,30.6,25.8,23.7,68.2,39.3,yes,10.975,153.9,18.4
16,1006.3,34.0,29.9,26.0,24.2,72.3,43.5,yes,6.55,158.0,22.3
17,1006.3,35.0,30.3,26.6,24.0,70.3,48.0,yes,12.5375,148.4,13.0
18,1006.3,35.0,29.0,26.0,23.8,74.6,49.9,yes,6.875,185.6,15.8
19,1005.7,36.0,29.6,25.0,23.0,69.6,48.3,yes,10.641666666666667,152.8,22.3
20,1006.8,36.0,29.3,25.0,23.8,75.2,66.2,yes,10.0,135.3,20.5
21,1008.3,33.0,27.9,25.0,24.4,82.3,49.5,yes,7.441666666666666,156.0,20.5
22,1009.1,34.0,27.4,25.0,24.6,86.3,58.9,yes,7.4375,159.7,27.7
23,1008.7,34.0,28.4,25.0,24.1,79.8,50.0,yes,10.758333333333333,177.7,16.6
24,1008.0,35.0,30.5,26.0,24.0,70.1,49.0,yes,7.516666666666667,150.3,14.8
25,1008.7,35.0,30.8,27.0,24.1,69.1,44.0,yes,9.108333333333333,166.9,20.5
26,1009.3,36.0,31.2,27.0,24.0,67.7,44.4,yes,12.216666666666667,157.2,13.0
27,1008.5,36.0,30.7,27.0,24.1,70.0,38.6,yes,8.408333333333333,177.2,29.5
28,1009.0,34.0,28.9,25.0,24.0,76.1,49.4,yes,7.366666666666667,206.2,24.1
29,1008.7,33.0,28.2,26.0,23.6,76.9,50.0,yes,8.570833333333333,184.0,16.6
30,1007.7,34.0,28.4,24.0,23.2,74.8,50.0,yes,8.262500000000001,350.2,16.6
31,1007.1,36.0,30.1,27.0,22.8,66.3,50.0,yes,9.075000000000001,32.1,16.6
1,1008.3,33.0,28.1,24.4,24.0,78.9,74.7,yes,9.266666666666667,135.4,18.4
2,1010.1,31.0,26.7,23.0,24.0,85.8,75.3,yes,4.029166666666667,84.0,20.5
3,1011.2,29.0,25.5,21.0,20.0,73.2,54.9,yes,8.549999999999999,0.9,28.2
4,1012.1,31.0,26.9,24.0,19.9,66.2,50.0,no,7.670833333333333,23.4,24.1
5,1011.7,33.0,28.9,25.0,21.1,63.3,46.7,yes,10.012500000000001,43.5,31.7
6,1010.6,34.0,30.1,26.8,21.6,61.3,44.4,no,11.700000000000001,45.1,25.9
7,1009.5,33.0,30.2,27.0,21.4,60.4,50.0,no,12.583333333333334,44.5,20.5
8,1009.5,33.0,29.6,26.0,18.5,52.4,40.6,no,12.641666666666666,36.7,14.8
9,1008.3,34.0,29.7,25.0,21.2,61.4,44.7,yes,12.866666666666667,21.0,14.0
10,1007.6,34.0,29.6,27.0,24.3,74.7,41.9,yes,11.058333333333332,170.6,16.6
11,1007.1,34.0,29.5,27.0,24.6,76.2,50.0,yes,9.570833333333333,168.0,20.5
12,1006.4,36.0,29.7,25.8,24.0,73.4,47.0,yes,10.170833333333333,181.4,16.9
13,1005.0,36.0,30.5,27.0,24.3,71.5,44.8,yes,11.4375,185.2,18.4
14,1005.0,36.0,30.1,27.0,24.1,71.8,46.2,yes,10.045833333333333,188.5,31.7
15,1005.6,36.0,30.5,27.0,24.9,73.2,50.7,yes,9.033333333333333,165.3,20.5
16,1006.0,34.0,28.6,26.0,25.0,82.0,55.0,yes,7.516666666666667,165.1,18.4
17,1006.9,35.0,29.3,26.0,24.6,77.6,50.2,yes,10.200000000000001,135.3,13.0
18,1008.2,35.0,30.1,26.0,23.6,69.7,51.4,yes,7.9375,134.1,15.5
19,1009.0,34.0,30.5,27.0,22.0,63.1,50.0,no,12.85,36.4,13.0
20,1008.4,34.0,29.7,26.0,22.9,68.0,50.1,yes,10.129166666666666,193.4,18.4
21,1008.1,35.0,30.0,26.0,23.8,71.4,52.8,yes,7.616666666666667,169.3,14.8
22,1008.3,35.0,30.9,27.0,24.3,69.3,47.1,yes,10.641666666666667,150.0,14.8
23,1007.7,36.0,30.7,26.2,23.1,65.2,38.1,yes,9.745833333333334,174.2,16.6
24,1006.6,35.0,30.2,26.1,23.8,69.7,56.7,yes,10.941666666666668,164.8,12.6
25,1005.9,37.0,31.0,28.0,24.7,70.9,48.1,yes,8.791666666666666,177.4,11.2
26,1006.2,33.0,29.3,28.0,25.4,79.8,48.9,yes,8.358333333333333,199.0,24.1
27,1005.4,38.0,31.8,26.0,24.5,67.4,52.3,no,12.775,181.4,13.0
28,1005.6,36.0,30.8,27.0,26.1,77.2,50.0,yes,8.220833333333333,168.8,20.5
29,1006.7,33.0,27.7,24.0,24.4,83.7,63.4,yes,5.166666666666667,301.7,13.0
30,1005.5,31.0,27.8,25.0,24.2,81.4,60.5,yes,8.845833333333333,134.6,9.4
1,1004.8,34.0,28.6,26.0,25.3,83.2,50.0,yes,7.8125,168.8,14.8
2,1005.7,32.0,28.0,26.0,25.2,85.3,51.8,yes,10.929166666666667,166.2,20.5
3,1008.5,28.0,25.6,24.0,24.0,91.1,88.8,yes,8.170833333333333,353.7,16.6
4,1008.7,30.0,26.7,24.0,23.0,80.6,50.0,yes,5.616666666666667,0.9,18.4
5,1006.7,33.0,28.9,25.0,23.7,74.5,50.5,yes,9.174999999999999,42.3,20.5
6,1006.2,34.0,30.0,27.0,25.1,75.9,50.5,yes,9.404166666666667,133.9,18.4
7,1006.2,34.0,29.7,27.0,25.2,77.7,50.0,yes,11.545833333333334,113.3,26.7
8,1006.8,34.0,29.7,27.0,24.5,75.1,47.1,yes,9.391666666666667,139.1,27.7
9,1007.2,35.0,29.0,25.0,25.3,82.1,49.2,yes,10.3125,151.3,25.9
10,1007.4,32.0,28.1,26.0,25.3,85.3,50.0,yes,9.487499999999999,160.6,13.0
11,1006.8,35.0,30.3,27.0,25.4,76.7,50.0,yes,12.041666666666666,199.8,11.2
12,1006.5,34.0,29.6,27.0,25.5,79.7,50.2,yes,10.5875,211.7,18.4
13,1005.7,35.0,30.0,27.0,25.7,78.9,45.2,no,9.029166666666667,198.2,18.4
14,1006.6,36.0,31.1,28.0,25.5,73.8,45.2,yes,9.15,207.5,14.8
15,1007.1,36.0,31.3,27.6,25.3,72.3,37.1,yes,11.729166666666666,201.7,25.9
16,1007.4,35.0,30.5,27.0,24.1,69.5,45.2,yes,9.450000000000001,241.7,22.3
17,1007.8,35.0,28.6,25.0,24.1,78.5,59.7,yes,10.441666666666666,12.3,16.6
18,1008.2,34.0,28.8,25.0,25.0,81.6,50.2,yes,10.691666666666668,179.4,20.5
19,1008.9,31.0,27.3,25.0,25.6,90.4,77.6,yes,9.237499999999999,206.9,20.5
20,1007.3,34.0,30.0,27.0,24.5,74.1,45.9,yes,7.095833333333334,221.8,20.5
21,1005.2,34.0,29.6,26.7,24.5,75.5,59.2,yes,10.708333333333334,219.7,27.7
22,1003.6,33.6,28.4,26.6,24.5,80.2,56.0,yes,7.8625,218.2,30.2
23,1004.2,30.0,26.7,25.0,24.3,86.7,88.8,yes,1.3333333333333333,206.2,25.9
24,1006.8,35.0,30.4,26.0,24.3,72.1,47.3,yes,12.445833333333333,221.0,28.2
25,1007.2,37.0,30.1,24.0,24.0,71.8,46.4,no,11.637500000000001,252.7,16.6
26,1005.4,35.0,29.5,25.6,24.0,73.7,52.1,yes,7.966666666666666,256.1,18.4
27,1004.0,35.0,28.7,25.0,24.9,81.7,65.1,yes,9.616666666666667,235.1,22.3
28,1004.3,33.0,28.9,26.0,24.1,76.7,58.7,no,5.1499999999999995,219.7,27.7
29,1004.6,32.0,29.1,27.0,24.8,78.2,62.5,yes,8.270833333333334,219.8,18.4
30,1004.5,33.0,28.3,24.0,24.6,81.3,50.4,yes,9.529166666666667,210.2,29.5
31,1004.2,34.0,29.3,26.0,25.1,79.7,50.7,yes,9.716666666666667,197.0,11.2
1,1004.9,34.0,30.5,27.0,25.5,75.7,45.4,yes,9.958333333333334,189.1,16.6
2,1005.8,34.0,29.3,27.0,25.2,79.4,46.8,yes,9.6875,203.9,22.3
3,1006.8,34.0,27.7,26.0,25.4,88.2,58.3,yes,11.170833333333334,181.1,24.1
4,1007.9,33.0,27.4,25.0,24.5,85.0,58.6,no,8.616666666666667,193.6,31.7
5,1006.7,33.0,28.0,25.0,24.2,81.6,49.2,yes,10.916666666666666,256.5,24.1
6,1005.9,36.0,29.0,26.0,24.5,78.8,47.1,yes,9.720833333333333,260.1,30.5
7,1006.3,35.0,29.0,24.0,24.4,78.1,53.1,yes,9.387500000000001,247.5,29.5
8,1006.8,35.0,29.1,26.0,24.7,79.2,53.4,yes,10.654166666666667,12.7,18.4
9,1006.2,35.0,30.8,25.7,23.9,69.1,43.5,yes,12.204166666666666,298.7,7.6
10,1006.5,34.0,29.3,24.0,24.5,77.3,54.1,yes,9.229166666666666,264.2,20.5
11,1007.0,35.0,29.3,26.0,25.0,79.6,57.8,yes,11.6625,271.2,18.4
12,1007.1,35.0,29.8,26.0,25.1,77.9,48.0,yes,9.033333333333333,184.3,25.9
13,1006.9,35.0,29.6,26.0,25.0,78.3,50.0,yes,8.929166666666667,202.9,9.4
14,1006.7,35.0,30.8,27.0,25.5,74.5,37.7,yes,10.416666666666666,185.6,18.4
15,1007.6,35.0,30.4,27.0,25.1,74.9,39.3,yes,7.7124999999999995,185.5,13.0
16,1008.2,34.0,30.6,27.8,25.0,73.1,50.2,yes,8.679166666666667,187.5,11.2
17,1007.7,36.0,31.4,27.0,24.8,69.2,47.5,yes,11.695833333333333,189.5,16.6
18,1007.4,36.0,30.5,25.0,24.5,72.3,50.2,yes,8.308333333333334,233.9,33.4
19,1006.6,34.0,28.5,26.0,24.5,80.2,47.8,yes,8.445833333333333,202.6,16.6
20,1004.9,35.0,28.8,26.0,25.4,83.1,60.5,yes,12.220833333333333,176.1,27.7
21,1004.9,34.0,29.3,27.0,25.2,79.4,50.7,yes,9.833333333333334,214.2,31.7
22,1007.0,34.0,28.5,25.0,25.1,83.4,60.1,yes,9.854166666666666,194.6,31.9
23,1007.6,35.0,28.5,26.0,25.0,83.1,61.4,yes,10.929166666666667,206.4,22.3
24,1006.6,34.0,28.6,26.0,25.2,82.8,53.4,yes,9.283333333333333,198.9,20.5
25,1005.6,34.0,29.6,26.0,24.6,75.8,52.0,yes,11.608333333333334,206.3,22.3
26,1006.7,35.0,30.4,27.0,24.7,73.0,47.5,yes,9.325000000000001,195.4,16.6
27,1007.0,34.0,30.6,28.0,25.1,73.5,49.7,yes,11.5375,208.6,13.0
28,1005.7,35.0,30.7,28.0,25.1,73.3,50.7,yes,9.345833333333333,236.0,13.0
29,1003.3,36.0,30.2,27.0,24.1,71.5,47.2,yes,7.820833333333333,247.8,18.4
30,1002.6,35.0,30.0,26.8,24.5,73.6,50.0,yes,10.4375,230.0,25.9
1,1002.9,33.0,29.7,27.0,24.6,74.8,64.7,yes,7.8374999999999995,219.6,22.3
2,1003.6,31.0,28.1,27.0,24.6,81.5,68.3,no,2.5791666666666666,212.7,25.9
3,1004.9,32.0,28.5,25.0,24.5,80.3,57.3,yes,7.0625,226.4,18.4
4,1004.7,33.0,29.6,26.0,24.0,72.8,50.0,no,11.720833333333333,226.1,20.5
5,1005.0,33.0,29.9,27.0,24.5,73.7,46.9,yes,9.145833333333334,221.5,27.7
6,1005.8,34.0,29.7,27.0,25.0,77.3,52.9,yes,8.320833333333333,218.0,22.3
7,1005.7,35.0,30.4,26.0,24.7,73.6,46.2,yes,8.191666666666666,232.7,18.4
8,1005.6,34.0,29.1,26.0,24.3,77.0,52.9,yes,7.395833333333333,238.1,28.9
9,1004.6,34.0,28.9,25.0,23.3,73.4,61.3,yes,8.879166666666666,246.6,76.6
10,1004.8,33.0,27.1,24.2,23.6,82.4,79.7,yes,1.1624999999999999,237.0,29.5
11,1004.5,32.0,27.6,26.0,24.0,81.6,69.4,yes,4.075,247.3,16.6
12,1003.6,30.0,27.3,26.0,24.5,84.9,68.6,yes,1.175,224.6,20.5
13,1002.9,30.0,26.7,25.0,24.3,87.6,87.8,yes,1.5374999999999999,250.3,18.4
14,1003.4,33.0,28.3,25.0,23.8,77.4,74.3,yes,7.816666666666666,226.7,18.4
15,1004.7,33.0,28.8,24.9,24.6,78.5,51.1,yes,10.966666666666667,232.0,18.4
16,1005.5,34.0,29.5,25.5,24.5,75.5,50.5,yes,10.25,208.7,20.5
17,1007.0,33.0,29.6,26.0,24.4,74.6,55.4,yes,11.808333333333332,219.2,22.3
18,1006.0,35.0,28.4,25.0,25.0,83.9,68.4,yes,9.1625,221.3,20.5
19,1004.8,34.0,27.9,26.0,25.3,87.2,65.4,yes,12.200000000000001,211.6,22.3
20,1005.2,30.0,26.8,25.0,25.4,92.9,64.2,yes,6.433333333333334,179.8,13.7
21,1007.8,28.0,26.0,25.0,25.1,95.3,87.1,yes,2.5416666666666665,177.7,18.4
22,1009.1,33.0,28.7,25.0,24.2,78.3,47.3,no,12.65,97.5,9.4
23,1007.8,35.0,29.1,25.0,24.5,77.5,41.4,yes,11.216666666666667,143.0,25.9
24,1006.6,34.0,28.1,25.0,25.0,83.9,56.5,yes,8.716666666666667,196.4,9.4
25,1006.7,33.0,29.4,25.0,25.3,79.6,49.5,yes,9.345833333333333,147.4,13.0
26,1007.0,34.0,29.2,24.0,24.7,78.2,64.4,yes,9.5,170.9,16.6
27,1006.7,32.0,27.3,24.0,24.9,87.6,61.9,yes,12.020833333333334,172.6,27.7
28,1006.6,33.0,28.4,26.0,25.3,84.6,50.0,yes,9.408333333333333,191.7,18.4
29,1005.8,34.0,29.7,26.0,24.6,76.0,46.2,yes,10.079166666666667,214.5,14.8
